model,problem,level,Average accuracy,Failure,weighted_accuracy,weighted_failed,complexity,lvl_correctness,is_close
Qwen-14b,tsp_d_Results,Lvl 10,0.1,0.9,0.01818181818181818,0.09,NP-Complete,"['failed', 'failed', True, 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,mspResults,Lvl 1,0.0,0.9,0.0,0.09,NP-Hard,"['failed', 'failed', 'failed', 'failed', False, 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,mspResults,Lvl 2,0.0,0.6,0.0,0.06,NP-Hard,"['failed', 'failed', 'failed', 'failed', False, 'failed', False, False, 'failed', False]",False
Phi-2,mspResults,Lvl 3,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,mspResults,Lvl 4,0.0,0.9,0.0,0.09,NP-Hard,"['failed', 'failed', False, 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,mspResults,Lvl 5,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,mspResults,Lvl 6,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,mspResults,Lvl 7,0.0,0.2,0.0,0.02,NP-Hard,"[False, False, False, False, 'failed', False, False, False, False, 'failed']",False
Phi-2,mspResults,Lvl 8,0.0,0.6,0.0,0.06,NP-Hard,"['failed', False, False, 'failed', 'failed', False, 'failed', False, 'failed', 'failed']",False
Phi-2,mspResults,Lvl 9,0.0,0.2,0.0,0.02,NP-Hard,"[False, False, False, False, 'failed', 'failed', False, False, False, False]",False
Phi-2,mspResults,Lvl 10,0.0,0.4,0.0,0.04,NP-Hard,"[False, False, 'failed', 'failed', 'failed', False, False, False, False, 'failed']",False
Qwen-14b,gcp_d_Results,Lvl 1,0.4,0.0,0.007272727272727273,0.0,NP-Complete,"[True, False, True, False, True, False, False, True, False, False]",False
Qwen-14b,gcp_d_Results,Lvl 2,0.2,0.0,0.007272727272727273,0.0,NP-Complete,"[False, False, False, False, False, True, False, True, False, False]",False
Qwen-14b,gcp_d_Results,Lvl 3,0.1,0.1,0.005454545454545455,0.01,NP-Complete,"[True, False, False, 'failed', False, False, False, False, False, False]",False
Qwen-14b,gcp_d_Results,Lvl 4,0.2,0.0,0.014545454545454545,0.0,NP-Complete,"[True, False, False, True, False, False, False, False, False, False]",False
Qwen-14b,gcp_d_Results,Lvl 5,0.3,0.0,0.02727272727272727,0.0,NP-Complete,"[True, False, False, False, True, False, False, True, False, False]",False
Qwen-14b,gcp_d_Results,Lvl 6,0.3,0.1,0.03272727272727272,0.01,NP-Complete,"[False, False, True, False, False, True, True, False, False, 'failed']",False
Qwen-14b,gcp_d_Results,Lvl 7,0.7,0.0,0.08909090909090908,0.0,NP-Complete,"[True, True, True, True, False, False, True, False, True, True]",False
Qwen-14b,gcp_d_Results,Lvl 8,0.7,0.0,0.10181818181818181,0.0,NP-Complete,"[True, False, True, True, False, False, True, True, True, True]",False
Qwen-14b,gcp_d_Results,Lvl 9,0.9,0.0,0.14727272727272728,0.0,NP-Complete,"[True, True, False, True, True, True, True, True, True, True]",False
Qwen-14b,gcp_d_Results,Lvl 10,0.7,0.0,0.12727272727272726,0.0,NP-Complete,"[True, True, False, False, True, True, False, True, True, True]",False
Qwen-14b,bspResults,Lvl 1,1.0,0.0,0.01818181818181818,0.0,P,"[True, True, True, True, True, True, True, True, True, True]",False
Qwen-14b,bspResults,Lvl 2,1.0,0.0,0.03636363636363636,0.0,P,"[True, True, True, True, True, True, True, True, True, True]",False
Qwen-14b,bspResults,Lvl 3,1.0,0.0,0.05454545454545454,0.0,P,"[True, True, True, True, True, True, True, True, True, True]",False
Qwen-14b,bspResults,Lvl 4,1.0,0.0,0.07272727272727272,0.0,P,"[True, True, True, True, True, True, True, True, True, True]",False
Qwen-14b,bspResults,Lvl 5,0.7,0.3,0.06363636363636363,0.03,P,"['failed', True, 'failed', True, True, True, True, 'failed', True, True]",False
Qwen-14b,bspResults,Lvl 6,0.9,0.1,0.09818181818181819,0.01,P,"[True, True, True, 'failed', True, True, True, True, True, True]",False
Qwen-14b,bspResults,Lvl 7,0.7,0.3,0.08909090909090908,0.03,P,"[True, 'failed', 'failed', True, True, 'failed', True, True, True, True]",False
Qwen-14b,bspResults,Lvl 8,0.7,0.3,0.10181818181818181,0.03,P,"['failed', 'failed', True, True, True, True, True, True, 'failed', True]",False
Qwen-14b,bspResults,Lvl 9,0.6,0.4,0.09818181818181818,0.04,P,"[True, True, 'failed', 'failed', True, True, 'failed', 'failed', True, True]",False
Qwen-14b,bspResults,Lvl 10,0.4,0.6,0.07272727272727272,0.06,P,"['failed', True, True, True, 'failed', 'failed', 'failed', True, 'failed', 'failed']",False
Qwen-14b,tspResults,Lvl 1,0.7,0.3,0.012727272727272726,0.03,NP-Hard,"[True, True, True, True, True, 'failed', True, True, 'failed', 'failed']",False
Qwen-14b,tspResults,Lvl 2,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,tspResults,Lvl 3,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,tspResults,Lvl 4,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,tspResults,Lvl 5,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,tspResults,Lvl 6,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,tspResults,Lvl 7,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,tspResults,Lvl 8,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,tspResults,Lvl 9,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,tspResults,Lvl 10,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,sppResults,Lvl 1,0.2,0.0,0.0036363636363636364,0.0,P,"[False, True, False, False, False, False, False, True, False, False]",False
Phi-2,sppResults,Lvl 2,0.1,0.0,0.0036363636363636364,0.0,P,"[False, False, False, False, False, False, False, True, False, False]",False
Phi-2,sppResults,Lvl 3,0.2,0.0,0.01090909090909091,0.0,P,"[True, False, False, False, False, False, False, False, False, True]",False
Phi-2,sppResults,Lvl 4,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,sppResults,Lvl 5,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,sppResults,Lvl 6,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,sppResults,Lvl 7,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,sppResults,Lvl 8,0.1,0.0,0.014545454545454545,0.0,P,"[False, False, False, False, False, False, True, False, False, False]",False
Phi-2,sppResults,Lvl 9,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,sppResults,Lvl 10,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
